951638,1370738,18547352,4021699,682705,3989976,4670369,97379,1805931,11567290,8070854,1594302,2358297,14341212,2684738,433829350,4954675,1276198,967157,6080499,2396156,20858325,7694376,9086734,2694268,6024478,4186033,2435718,9446972,12832918,2437953,2384278,748471,2414755,336181,2501351,1049462,12000,417035,572073,3939382,23570906,4371805,3424408,1366380,6593374,9527645,190447,2695665,8110620,1856702,5354442,1526486,843504,3456066,2174028,970466,757122,1141963,4809222,10916353,22094264,3421430,2276974,6326468,1422051,11748956,6544050,12862387,12563239,5685612,9944738,9657986,2057390,12706143,8358122,25457600,669022,6395396,24591348,272948,30000,817426,0,98338,10000,10679259,137131,12415763,10000,2396436,6213610,1209651,1431624,3784134,804173,7273217,2894607,3726831,1911089,45135454,27827881,18051777,4855379,22131028,4442793,26598617,53342196,1661027,13506581
3078020,1380965,14340535,3961078,570799,3779621,1468817,160468,1906860,8108355,7335100,1799567,2135793,13287744,6415456,19117019,2911987,314667,1172075,7990385,1954314,21910401,8067107,8800579,2734516,9266952,3409217,1416703,4402219,11890393,2159418,2140055,634655,2464012,335116,2704364,887369,10000,226774,718045,4003867,19154452,3843170,3212065,1593790,10821162,5432538,561400,2291930,10698628,1897170,6072751,1574275,946126,2835412,1798300,1210626,742357,1030862,5706095,18847710,25840586,2457762,2217347,6858512,771091,10882033,7288695,9881708,11682076,6563473,9335341,10287758,1480936,11915366,7903512,27468546,697551,4387145,15890400,238928,0,3763754,0,91095,10000,12570722,130178,12884280,188339,2917521,5197435,1316482,2190061,2705209,924156,9929498,1770762,3383021,2300834,32290429,32830544,13380999,3090370,13692029,3891302,28363635,49912972,596500,13640361
5754478,1811553,10411899,4869787,657808,5549596,1452188,128390,2061506,10071993,7968777,2343377,2292712,9715336,2290643,11793252,4793193,545484,1373910,6292832,2760520,14567397,8840877,12234872,6209665,6495840,4661129,2523436,4876933,11792620,2426892,3165860,424927,1976436,298593,5240144,710551,37916,237197,887624,2768560,14216073,4583765,3423648,695880,7665983,2771415,203212,3267145,10901418,1748251,4870363,1921005,1028063,3914150,2060003,346170,779800,947754,4744552,11608573,20542846,3994530,1688056,7612239,1591748,9774767,7694970,8064102,10583807,7385592,6559388,10424551,1124188,9711301,7146220,23417883,757218,5128384,16379297,358964,0,8321591,0,80652,10000,12883018,227031,16242650,199696,3111491,6147387,1438766,619483,2790703,864691,7310306,1801772,3309071,2347620,45847619,29147007,19109815,7447922,15781583,6213438,28220386,47946124,457704,12538946
2772315,2534202,3829236,4454658,1328581,4927730,2989877,145521,1836260,6753165,12727742,1962696,1822307,13401544,2445399,12996116,3878191,75144,3740314,5834794,3020735,16280686,10376990,10947994,8940203,10579587,3081354,3583738,4044849,12565712,6704651,2003299,547780,2163595,277510,6455424,901952,10000,1309456,4522643,2877632,15872567,3243843,3633658,646059,15209762,3891574,143741,2908092,5822898,1594154,6989622,1765681,1047732,4348477,1264336,420593,777682,1031694,5158648,10323698,21127922,4963256,2115440,6070945,1385745,8072294,6068120,7276002,10122706,5111631,6895774,11775208,827984,12377424,6855456,23901317,766792,5622937,22100153,207872,0,7967712,332796,74843,10000,14257066,174668,16295179,0,2343857,5761388,1489184,583678,2784249,832235,4953218,3963649,4933559,1990750,42534264,35376097,21750373,8070750,14852728,5363032,29531884,58835881,570047,12104386
2794861,2214586,4392505,5084121,357445,3742587,776269,154708,1618456,11384546,6130732,1514271,1632714,4092927,1966401,18494906,3347743,103747,3342910,6552290,2515426,18932172,8195842,9776105,4065575,10692769,3176283,1973774,2988149,12879384,4583446,1573722,642768,2073114,278567,5866458,1311330,0,332301,528741,4149625,11204672,2044214,3274561,904083,6102875,3703709,237664,3367191,6162286,1435446,5422097,1834195,1375487,5014136,1224017,418714,883298,983259,5949676,4545510,18379141,3552289,2340710,6080595,1401769,10801637,5591451,7244780,6834279,5876401,7116358,9062497,1887298,10258146,1503955,28551426,716798,5663094,19126282,355960,0,2434604,0,96493,20000,11670345,194358,16121741,11573,2563364,4122834,851847,399939,3765566,732370,4411475,2138713,3256245,1550512,41854871,27974418,20674480,10224806,13374140,5101916,29985054,43128617,2315342,13027002
1547651,2899157,6060676,4349579,982144,5563377,1974902,89737,1715769,7499243,7172089,2559385,2557432,9605218,3100184,12976243,5220492,96711,4386340,10469127,4652831,18544547,11477010,12069424,8777339,11727955,3598850,3275147,6288816,13754872,1219449,2376968,518890,2466993,298169,2454253,496572,0,349383,1365354,2988036,18124205,4006593,425691,866403,5959401,1804554,399580,3458044,8660378,1646695,7111232,1765245,1254412,7159092,1711364,680012,844774,1359754,5435704,3732817,22113630,3617977,1652224,6216423,1921165,8820601,5517746,7273682,9453511,7477548,7860347,9567906,2638829,7559563,1161139,26861860,1913875,6479895,25017761,307368,0,1065595,0,64499,0,12155233,207827,13052302,10000,2288111,6177750,1500331,603096,3845005,576215,5246456,2163847,4308056,1179479,43653832,30221749,21093124,4371541,14488291,3215770,29608891,43887749,229640,10562890
5684317,1713143,10503963,5918712,780421,6555962,1762614,71604,1744858,10202626,7469779,2757499,3328412,5209841,3195697,10381363,4587086,181747,2479163,8242670,1746174,16348880,11188994,10778998,6052687,7360059,5202770,2156983,4867491,14630576,3201413,3633104,461612,1822171,425789,2794315,1214354,0,510566,2374939,7285020,21235654,5778065,414208,601108,6327932,7546837,333254,3202904,4860141,1600732,7107345,1837315,1532501,6074278,1531403,530272,895795,1304115,6178657,6303902,22921976,2901700,1537065,6858715,1626774,8866376,5724967,6284938,9282083,9477524,8160376,9678878,3898313,5348151,1624163,29489008,524877,6217517,28612802,311412,10000,926819,0,55896,0,13169695,196096,13874122,20000,2592490,5292701,1364202,718535,4386845,672584,4690180,2883951,4080940,1098456,30646268,31230105,15607208,8135472,14608179,4279292,35810951,32717156,194876,12116548
6195944,1935524,11562700,5470910,691445,5432832,1470204,102399,1957540,8932004,5774107,4078503,4019874,5897117,4169715,9054600,6160431,85326,1716679,7674876,1912347,27407605,11275855,10823947,5634671,7700889,5491787,2767276,4905568,12932313,3053293,3433000,706553,3178494,579530,2610898,1915944,35500,714224,3347086,5495462,12577546,4298479,301735,618800,8930230,3334493,529150,2549365,8378552,1585742,3057538,1579043,1527338,5681999,2009916,1860838,877142,1367525,6163938,4043863,17337341,3512429,1602010,5616191,2094446,11974260,6002694,6048353,6909909,10314140,10659333,10268116,2373221,4779494,1959707,25068876,418757,6784933,20456405,199044,10000,973591,10000,94757,0,10439609,230372,13004364,10000,2462593,4283757,1728462,474475,3497979,716874,4149490,2173498,4015452,1146822,31466222,22950719,19004273,20476486,12307966,3725420,32001101,50419751,290329,11150123
7505793,1837415,11246839,4395706,529524,17827686,936440,111040,2242706,11523844,4966111,2925571,4032599,8136753,5007181,11166490,5506354,150405,2746181,7372225,1748488,24050048,8994883,11592925,8473770,5818648,5799523,3540186,9221613,15272769,1817021,2542052,790214,3174281,667788,2784282,1028369,0,371351,1293494,4846701,12147087,1885659,524725,802236,6519752,3155422,106258,6343799,4168818,1548627,4499389,1800161,1105804,5260045,1621865,1579121,878003,1376333,5110840,4736976,18767851,7077777,1530089,6253527,1570303,10406075,6003609,6124162,9617915,6301959,6835636,9721051,3121459,3832176,2884544,27266633,305258,7558051,22565863,233256,0,5944794,0,79455,0,11865845,313464,13872117,10000,2711893,3723224,1927989,448767,3463288,673615,4600962,2494937,6290215,1207550,56177898,26619522,17262469,6532070,13309013,3613279,31790071,49072888,391518,12508162
4838475,1803092,12022949,4594792,615888,4696029,1161456,85634,2134189,8101353,7649251,2734345,3132633,5167868,2687085,8060785,5394451,106153,1343047,11233944,4044721,16753059,8219979,12274123,6150861,6117490,5185397,4021417,3804950,16365042,2669124,4828963,435122,3281326,420481,2320898,1051017,0,960156,1181099,4102562,19400904,2013012,983834,606892,7554552,6097045,223510,5592166,12027670,2153385,3746303,1980332,1249087,4318422,1684430,793462,911152,1287733,5034344,7285646,18087929,3060278,2403136,6235798,1366866,10296152,6063971,7300568,8038342,8767379,7267006,8350462,2440263,4336102,3618081,27939170,931947,7198476,14583060,259000,20000,2172141,10000,89130,20000,12401260,234922,14326199,0,3467121,5309247,1617915,631110,3175191,551594,4839885,3458410,3282960,1215080,30290662,24312959,17683389,6849737,12518482,2400625,34596135,39180368,125744,9420025
4662334,1801491,11302688,5036646,614850,5637068,1800501,87780,2148658,12561380,8866154,1906476,2260135,8678191,2899129,8898743,4284213,1051126,1378121,6185318,2934541,15914974,12263132,12969103,7326232,5262240,5162199,3665131,4504984,13284939,5778627,2768634,415040,3721793,441745,2201189,1173250,22376,479441,1067032,4396679,16530383,1864759,1528481,426497,6512930,7311262,75614,4811080,6199970,2007797,2930853,1986042,1173411,5113855,1478037,1498055,858158,2548118,6126573,7856807,21319351,2834095,2858449,6357365,1371268,10579594,6047561,8686909,8240305,9059844,7144757,8308359,2211089,4444624,2819781,27728110,428654,6656039,22029876,247916,0,924002,14592,72343,0,12182398,231266,14758762,10000,3448183,4787482,1258109,376613,2986093,766493,4731740,2458697,3158063,2091641,48230160,26757571,16304971,13639445,15540487,3469216,32458707,36944350,223418,11105543
1729104,1682572,18774399,3951953,988150,4669459,1451207,95808,2228845,10560002,9816402,1910265,2028689,4729241,2528863,7958391,4589297,247010,1600818,5486012,2472750,14891661,8193500,12826071,6295381,3947699,2935525,2571461,2735847,15884411,6259591,2313447,470536,2687197,456200,2552528,780870,0,335740,979603,5369564,21916804,3661734,346053,510055,7245831,4528441,45075,5509331,5876585,1979147,4398467,1711060,1141056,3700265,1561756,1255155,860565,2263061,5500827,7490801,19293588,1955600,2557231,5722152,1847029,9002551,5725232,7743913,7007581,8653299,6527156,8458133,1572345,8309896,3095186,25810206,191501,7378877,15290679,211743,0,2906283,10944,79292,0,11992949,1368848,14354130,0,3047071,5311525,1166124,334632,3939862,1031253,4875923,3137116,3069234,1473175,20023919,21019026,15585426,10012177,12250174,4709854,26367506,45570650,187863,8122662
1615500,1612442,17924657,4699475,512342,4662065,2502580,75654,2533764,11614679,9796441,1855218,2294026,5134523,2521849,14942846,4015288,286408,1951035,6580734,4698935,14490788,9208131,12210784,6344582,1540920,3903032,3159464,2688799,16338893,8227628,2820553,279638,2046862,411934,2217916,888662,0,357984,1106213,3137165,21526101,1997024,426528,407618,5541198,3275211,63267,4945201,4575217,2352338,5294604,1881246,1217211,3517464,1641264,1247381,839542,1574860,5690175,9162809,18742127,2248074,2250564,5705657,1715279,9910436,10065121,10030189,8936317,10293804,8278598,10572189,1634048,6988173,2825517,24529692,120021,6470493,28138161,19704,0,823858,10000,65282,10000,13018557,252746,15998702,10000,3751718,4644192,1008944,126774,3976245,919291,5443027,1842063,3197370,1587735,28240222,27729974,17334990,9345016,17059686,5639969,25103396,36660881,225215,16947426
1281374,1493823,8682035,5288439,507811,4804384,2416445,108167,2050619,9100474,11550373,1518741,2050132,7101139,1419191,14611139,3193421,159446,1986993,10350206,2215759,13420165,8443311,10193242,6309507,1173754,4487670,2111448,2820247,14512317,8502227,3621816,554657,2145982,439648,3065438,724038,0,289262,870020,3045696,10436766,1892522,332734,453420,8523358,5936802,79856,4349567,6906111,3294217,3409105,1809477,1126891,3753973,1616923,352458,827552,1802887,6142474,9559538,19693810,2128039,4410752,5254559,2810540,9033124,5337507,10016870,9044724,9326251,6394403,8509353,1815555,8016912,2278335,23016888,322322,7960052,18703449,10000,20000,646748,10000,64545,0,12614321,243844,15041507,10000,3334185,4163197,902047,314680,3384530,905746,6066176,2717160,3468970,1396510,38938060,23350671,18853604,5006632,17348291,3671283,29497498,38001267,360350,18143125
1274078,1551200,11503159,4058488,457119,5236305,1596432,76024,2560030,10846879,7304769,2365788,1773163,7708444,2189637,14619479,8231004,48936,1749374,9696580,2080447,12206577,8420971,11423428,5106107,1496653,5323219,2134376,2324139,15036731,9905012,3617470,314777,2254479,345300,3944339,3767437,0,147378,1079468,3048553,9650471,2499731,215401,440000,7537305,2623846,399313,4730233,3136979,1918145,3959703,1598830,1107205,4444037,1809529,393666,892076,1581010,5846337,6125377,20648347,3389171,5820032,4672646,3769361,9627509,7349188,9370854,9376747,9007149,6635617,8211431,1584917,3660267,2558622,26100108,288540,6333357,15883056,0,0,819210,10000,39360,10000,12616543,180846,16050787,20000,3246398,5135414,642578,408464,2933423,872747,5145554,2015418,3316524,1913176,28419667,18551840,13000225,5101030,12960845,3237777,21424396,36942684,532181,23507573
1043638,1460458,6510431,4358841,400958,7469073,1353514,684391,2698943,7954089,7294819,1876136,1785370,11953421,6929008,13616255,4923388,291209,1922430,10691501,2154233,17748048,10006722,12671431,8665309,2667253,4421995,2667840,3451775,15829971,7309055,4726745,332884,1815870,376479,2759432,3247117,0,627848,1395493,3611107,9451262,2180538,326778,723647,7978163,5440133,119943,4504157,3664566,1759050,3874866,1447467,1290653,6209708,2082789,295384,867184,1403127,5745681,4831437,20826814,2758105,6138339,5158077,3046292,7073078,5713451,8913026,7357432,6706738,6019207,7775458,1820206,4082353,2672764,26153718,314573,6265944,14700788,10000,0,730788,0,58543,10000,13052139,251930,16909367,0,3533871,4963592,1063266,294584,2930243,693725,5194566,2255650,3931351,1805993,38513830,23120208,18915903,5881700,15269766,2076959,18619913,42467283,472652,17593601
3298386,1499451,2256296,5533098,394743,5027744,1471703,590989,2390566,18084095,9799459,2014620,3385933,6409789,6631291,12282830,4037347,77316,1732704,9968025,2199767,17323131,8812434,12056871,7445280,2141817,4579209,2518303,3424302,16325847,7032851,3519861,303329,1880046,395417,1669131,4790306,0,105463,1162291,2935873,8682392,2695920,360848,595156,5469996,3495974,101056,4853269,3923017,1154015,2882730,1384340,1177408,5116544,1884328,237203,793753,1282579,4655092,8905393,24140262,2064269,2230157,5459302,2930445,8553878,6137983,9432492,7257404,5405086,5831707,7546279,2553765,3859856,2590929,24410681,119355,6185308,15622998,10000,0,1285512,0,63914,0,13289245,400051,16870331,10000,3006159,4011123,766084,246767,3103950,671970,5958473,2242664,4042918,2014074,35852656,20773896,15901299,7696401,13585802,3867752,21686036,37132817,3316247,10820453
1292867,1604109,2897990,4787574,359234,5567311,912391,636694,2640882,7601348,4609292,5520530,1208673,6944849,5247478,6832876,2743293,74098,1756933,6792885,1899255,14846198,6533435,12045328,5330459,2050393,5843847,1743502,2334117,13478232,1834379,3541468,270687,2077651,365323,7336074,1258890,10000,50000,915345,3131774,9099532,2089640,1478473,8213018,5854666,2479882,23659,7411437,4643448,1122859,2913000,1813030,1108045,4408971,2099809,234422,778399,1013752,4823048,4043136,24711380,2578603,1689626,5299066,3384656,8566323,3756690,8053747,6559407,5335789,6194194,8305392,1768124,2998183,2387585,24534186,1687597,5596918,12372876,0,0,1707802,0,86973,0,12352646,282544,13257340,10000,3155571,4181244,919450,550375,2998530,739803,5338566,2026271,3466580,871591,18985880,20373406,16113941,3538817,13006893,3274156,14497563,41560171,4167455,10386595
