2420667,1533117,14058253,4892993,440985,3354071,1597921,127508,1994289,5391248,7720917,3069525,2904626,10565511,4878782,13809880,3178134,287263,1226064,4891955,2088096,21033518,8333487,10175808,3494023,4970597,3397451,1156975,4242879,11005845,2353390,2355559,695714,2698215,284749,2895424,1655790,10000,1171080,699309,4584731,31233402,4583543,3555652,1753724,6128181,9054150,725092,1894646,13519418,1755358,6914291,1761856,1095753,2857619,1748598,1137174,760072,1172352,5214153,6966626,22638885,2645153,1315566,7303951,590340,12125814,7500830,9434096,24959318,6127837,8435002,9824565,1829647,16963484,9076399,24466609,610897,5194008,18120301,249589,10000,741460,10000,94336,0,10989288,149104,12414317,10000,2566738,4956964,1367382,1950950,2817251,960875,10525347,2447043,3350888,3625930,39726072,28380789,20251340,5202693,15057662,4655036,27016659,48217290,1026720,13158628
3210817,1568910,11791202,3684042,832828,4059713,2271343,116687,1998734,9872260,6762825,1817901,1821559,20049782,1944652,13893008,2669270,110774,1702342,4976353,2350236,16484491,8861613,10060191,3817330,6918704,2833069,1268976,4476284,11322292,3027867,2526901,633309,1619129,358458,3743764,1542115,10000,210678,2844581,2201576,17606476,4674295,3285051,1122507,6397391,5186603,189141,2978210,8539219,1429051,5333778,1841244,1045220,3158269,1977558,498007,790315,974468,5616618,10423735,21739842,3673101,767182,9573013,1021666,11958818,7440590,10706808,9881368,7377533,7078218,11046748,1154441,7914443,7101395,25691134,779328,4754737,16528857,323840,10000,9220795,0,77684,10000,12903518,193315,15625680,179546,2592995,5754029,1411420,710844,2805442,887232,8534753,2098647,3258932,1933215,43945173,26590836,17461068,5612286,15327609,4222590,27096910,46110091,799418,11765303
2638318,2511562,5971428,4007454,1043967,4049352,1926078,76501,1922166,4878776,13213574,1549377,2151997,7390715,2029873,12518834,4921368,108963,4107561,5476697,3176037,13812026,9241886,10506065,7627164,6420754,3191768,2703178,3999799,12716213,5845633,2842392,565196,2875267,285423,6072583,722127,10000,273526,3750377,2864565,11919789,4449819,3257264,814115,11710766,5719775,295626,6028005,8635447,1751891,5896427,2012958,1232794,4453276,1934913,606434,779799,990976,4772593,12274112,23614629,7123227,1187472,6335880,1519267,10159720,5789611,6997455,10530018,5482068,7786648,9721291,1050736,12670044,6771954,23931967,769912,7460949,22069441,221868,0,3600216,0,352242,10000,13479855,184185,15472954,0,3135878,5424113,1384756,608471,3044657,775072,6439777,1883275,3240859,2185930,47357887,29206474,21592668,9505500,18696247,6100050,28601978,54550103,310134,15218695
2394963,2350891,4552859,5298455,1079834,4285861,712004,90131,1814143,7549051,9217511,1345371,1919793,5510857,2203846,12601638,4828887,176897,4315067,5834774,1864112,16374623,8618070,10141779,3425933,10611782,3436282,1648136,2629200,13146447,2824225,2280738,446471,1893363,335843,5920173,1360364,10000,537145,685767,7308614,9112018,2672997,3312153,787490,6679638,2971310,120240,3432825,7264895,1393615,4867270,1755982,1830948,3435751,1536572,465430,826131,1396054,5026827,9103228,22148066,3298514,1283770,5955450,1401517,11287970,6002451,8125017,7953443,4716070,6653199,10412311,1758348,11403776,1285856,27446648,848864,7545936,18806271,232100,0,1913106,10000,85526,10000,11863685,218070,16221194,0,2429407,4925058,1265583,543628,2410308,909770,4808224,2502119,3094891,1760658,51902660,30336308,14902051,11406973,12643085,5302775,29292532,44085274,236642,10085423
2622225,2567348,6057525,4171528,579918,6551477,944926,104038,1793359,5568966,6402732,3072052,2686854,7192794,2943290,14205482,4292335,320765,4350491,7698084,2265972,18320368,11162669,11175880,6167115,12581222,4986449,2860818,6944552,14566330,1287761,1476413,559645,2301956,250190,3114640,897788,30000,337380,1239747,1799333,15304528,3565397,552306,625869,7175157,2767328,283342,6266486,8996730,1365304,11019117,1728799,1268630,6908352,1321612,442830,832227,1579568,5468261,3740847,19477240,4282522,919139,9075497,1205027,8917062,5328862,8657911,8883654,6854950,7144255,10170420,2396455,12038749,2284685,27750521,1918101,6389541,17503900,336095,10000,976805,10000,75107,10000,12457481,170959,15900344,0,2456531,4804906,1481445,702180,3600790,606463,6004362,2166163,4122035,1524987,41603001,25716495,20663957,7425569,13429491,4427718,30262828,42213345,216834,10877814
4199413,2813664,10596727,4084431,672916,5467147,1628338,95554,1802333,7465712,5294540,2535272,3513425,5600020,2963051,10166016,4764856,154190,4756090,7593751,2454192,19143516,9987406,11014030,7465869,10089341,3560598,4131935,5769769,14904729,5598200,2451568,474995,2592269,424170,6698645,1306487,10000,465252,1218518,6259463,18656219,4961539,349751,565557,7566146,4938300,330131,2725834,7250622,1584902,7606603,1866802,1363971,6803155,2087291,543518,839763,1215870,5329846,4260994,20314791,3146426,707180,7156067,1332200,8917495,5375540,7958321,9297462,8214037,8589574,10139996,4090094,5650603,1378989,25882666,1367183,6495027,17312991,326006,10000,886225,0,80408,0,12046036,207144,14712369,0,2618676,4689352,1404480,934262,3963786,729766,4367707,2682257,4069408,1361382,45460063,30821531,19196845,6526241,15799595,3058566,28500310,37917538,346836,12548688
5435842,1905893,7874666,5578463,646621,3897324,1860553,86528,1947092,6258795,6263539,2401154,3670908,20110580,2468355,9626693,6709544,75041,2794433,7155183,1349365,26190798,11683828,12512245,5508210,8249149,5011284,2420339,4566691,13414695,2362341,3712971,485358,2935687,515573,2695414,1948152,10000,693520,1796037,4310044,12867085,3730380,438003,571236,11480133,3694164,340970,2795370,4606203,1444515,3414873,1664481,1558753,4889048,2156314,1013530,888137,1287832,8162688,5007125,19844481,3432504,811960,6625065,1971720,11511909,5582431,6347613,7219390,11278103,10904647,10471402,2633331,6137334,2945785,27376399,609178,5651333,24520650,229527,0,846727,0,66956,10000,11449505,244273,14594925,0,2223622,4554191,1253024,1155597,3856240,606501,4093046,2574632,3508401,1294338,30198106,20238831,17126040,9184828,13767919,3152219,33793973,52425264,420438,11701420
7155989,1672943,11344276,4198457,581034,9329048,1099254,85674,2550476,8424241,6018972,2767173,3523907,7453398,3686503,11603190,4936980,193060,1557086,6604554,1752860,25238111,9756471,11317595,8295339,4947985,7634613,4238074,5825848,12852825,1423782,2747996,730889,3198108,689417,2467463,723026,0,623817,1002631,5551590,14249029,1901782,270534,1081260,7909351,2782225,96320,3670887,4018991,1534781,3741948,1500049,1674401,4831677,1885760,2139509,897094,1269951,5312571,3571293,18777348,4998660,576299,6165230,1584063,9967542,5439200,6244743,10118333,5764655,9659077,9648064,3297310,4144004,2425114,25342221,311716,7360380,15187487,256275,10000,2335005,0,86859,0,12109486,281025,13931273,0,2421068,3955996,1763471,372076,3795150,511426,4796925,2321022,3817720,1182435,51738038,29632306,21448621,8243181,15099644,3598950,33365430,43976686,524241,13109668
7625633,1817387,15359782,5132044,520472,4834254,886743,87380,2117126,6454173,5232931,1817618,3880972,5137115,3153774,8736076,5677976,130532,1202179,8209729,2883458,17624955,9051588,11999846,7722382,3166223,5137227,3351849,4598508,15825135,2168346,2325113,548641,3293425,489277,2782065,1027286,10000,487744,1327093,3620222,15613023,2332049,339029,455157,8677342,7194846,69256,5044347,10602328,1543161,4879364,1832993,1160677,5186027,1637443,947088,750039,1316078,5270704,4444917,18740346,3306468,907113,5661522,1403782,10231174,6176732,6931543,8224011,7436895,7512455,10121636,3489659,4541624,2696410,26698759,287248,6864471,19811613,225271,10000,3069670,13248,70830,0,11958517,233442,14295613,55520,2988671,4498595,1834408,605941,3094566,702730,4974752,3506726,6484431,1489762,34278217,23599682,16818154,8382329,11832320,2326687,30829612,44074652,210796,12131495
4445838,1833423,10766083,4913467,593760,5924905,2554554,78541,2129020,9337464,7254176,1850130,2763875,3947054,3899888,10445598,5204572,167503,1718013,6142938,2941958,16048023,12114375,13127560,5957034,4631914,5665993,3406368,4218739,13598271,2170753,3658247,378158,2532655,397167,2219171,1001038,33030,286258,1069949,4081397,16567067,1882942,1072303,514085,7917966,5577812,80961,5190677,7345429,1604990,3899255,1691275,1170049,4790901,2130470,1053517,895153,3262013,5119772,4962448,16849851,2502927,1504540,6343574,1013746,9344966,5899041,8091153,8001058,7839440,6601815,9022463,2288905,4857822,2857222,26831423,483073,6645444,19965891,229440,0,844223,227934,60432,10000,11717283,248656,13904799,20000,3439532,4382589,1317549,457040,3674019,728488,5015967,3374725,3431061,1540668,41236733,24635243,18255190,8741019,14636324,2850888,32356641,37185345,204715,9926831
